Tweet ID,Full Text,Preprocessed Text
RYG8E886VDW1Y,Printing speed is xtreemly slow even slow than deskjet. Wastage of money.,printing speed xtreemly slow slow deskjet wastage money
R2E8WIV1UYTNPZ,"As most of you, i couldn't afford the costly printers, so went for this. It serves the purpose but a color picture is not the best how the costly printers do however it's not bad, it's okay. If you are looking for first time, you might not feel the difference.",afford costly printers went serves purpose color picture best costly printers bad okay looking time feel difference
R1B938ZCYSXGNW,On the box it’s written like thisupto 2600 black or 1400 colour pages.While here it’s shown as 2600 & 1400 pages.,box it’s written like thisupto 2600 black 1400 colour pageswhile it’s shown 2600 1400 pages
R2NCGCELK4XKDJ,"After a day of fidgeting with the wifi settings and constantly getting disconnected, I was finally able to get the printer to work in USB mode. In this process, wasted 10 pages just to get it working.The printer comes with useless manuals, and expects you to print most of it. Recommend not using HP Smart - the software is a time waste.Build quality of printer is flimsy...can break easily...handle with care. I was used to my well built k209a.Out of the box, the printer is in wifi mode, and you end up wasting (printing) 1 page everytime the wifi direct password changes. It needs a wpa enabled router to work on lan.As the installation driver is no longer provided on CD, you need to download a 150~mb software from HP website - this enables USB direct printing. And you can disable wifi and internet printing. It also allows you to print and scan directly from Windows with bundled HP software (not HP Smart).Overall 4 star for the printer as it has plenty of features for the price point. But 2 stars for the installation and setup process.",day fidgeting wifi settings constantly getting disconnected finally able printer work usb mode process wasted 10 pages just workingthe printer comes useless manuals expects print recommend using hp smart software time wastebuild quality printer flimsycan break easilyhandle care used built k209aout box printer wifi mode end wasting printing 1 page everytime wifi direct password changes needs wpa enabled router work lanas installation driver longer provided cd need download 150mb software hp website enables usb direct printing disable wifi internet printing allows print scan directly windows bundled hp software hp smartoverall 4 star printer plenty features price point 2 stars installation setup process
R1L0VFZAOOW2QR,Colour print ka alignment thik nahi hai,colour print ka alignment thik nahi hai
R51STDNXIGJQ4,"The printer (HP 4826) is nice.1) Printer price is high compared to the HP 2338 series, but makes up in ink cost.2) The colour ink (HP 47) claims 700 pages and costs Rs 475 at the time of writing, whereas most other HP inks costs Rs 800+ but gives only 180 pages! So, in the long run the cost of the printer will be recovered. However HP-47 is a new ink and only used by this printer now, so it may not as easily available as others.3) Can print wirelessly from mobile phone, laptop, desktop as long as they are on the same wired/wireless networkEasy to install.Print quality is acceptable on normal paper, although it looks quite a bit on the lighter side (to save ink/ speed?).If printing from PC, there is option to choose “best” print quality but it becomes really slow.Print alignment sheet comes after first 3 prints, which needs to be scanned for improving quality. Printing speed is average.Photo printing was OK-OK on JK photo paper.There were no clear instructions on the installation, try watching videos online. Here are the steps1) Open box, remove all blue plastic tapes. Open the paper in and out trays, adjust paper width by lifting the backside tab and pushing the width tab. Load few sheets of A4 paper. Insert the power cable.2) Turn on printer. Open cartridge door. Install both ink cartridges3) Install HP-smart app on mobile phone. The blue light on wireless will be blinking (setup mode, this lasts for 2 hours after first power up, so turn-on only when you are planning to install) With printer on and nearby (and within wireless router range) start installation process, follow instructions.4) Wireless network password would be asked, and also you would have to sign up for HP account.5) Try printing from mobile. Once the printer setup is over, the printer can be added on any Windows-10 PC by using ADD-Printer option in control panel. There is no need to install the HP software on PC, but it has some features, so it is recommended.Overall it an OK printer with an average to low speed vs quality, but promises low ink cost. It is aimed at home use only and will not satify a professional.",printer hp 4826 nice1 printer price high compared hp 2338 series makes ink cost2 colour ink hp 47 claims 700 pages costs rs 475 time writing hp inks costs rs 800 gives 180 pages long run cost printer recovered hp47 new ink used printer easily available others3 print wirelessly mobile phone laptop desktop long wiredwireless networkeasy installprint quality acceptable normal paper looks quite bit lighter save ink speedif printing pc option choose “best” print quality really slowprint alignment sheet comes 3 prints needs scanned improving quality printing speed averagephoto printing okok jk photo paperthere clear instructions installation try watching videos online steps1 open box remove blue plastic tapes open paper trays adjust paper width lifting backside tab pushing width tab load sheets a4 paper insert power cable2 turn printer open cartridge door install ink cartridges3 install hpsmart app mobile phone blue light wireless blinking setup mode lasts 2 hours power turnon planning install printer nearby wireless router range start installation process follow instructions4 wireless network password asked sign hp account5 try printing mobile printer setup printer added windows10 pc using addprinter option control panel need install hp software pc features recommendedoverall ok printer average low speed vs quality promises low ink cost aimed home use satify professional
R1IIYZJYR5Z9LG,Nice and steardy printer for home purposes. Children school activities ect. Loved it,nice steardy printer home purposes children school activities ect loved
R1KP7Y91BCLDO8,like,like
R2KRMESPWTBZVK,All well. I used it for regular  personal requirement of b&w printouts as well as color photo prints. All wirelessly using my smartphone.  Expectedly the initial setup with the necessary app required some patience but then it was all smooth enough. All results are of  excellent quality . I like that It's lightweight too. To me the extra ink cartridges seem very convenient as in case a cartridge is used up you won't have to run for a replacement. First time I am using a personal printer at home but my experience with this printer is quite smooth & sweet.,used regular personal requirement bw printouts color photo prints wirelessly using smartphone expectedly initial setup necessary app required patience smooth results excellent quality like lightweight extra ink cartridges convenient case cartridge used wont run replacement time using personal printer home experience printer quite smooth sweet
R2MGG9ILAVZMMP," Print quality is good . It is easy to use , but i cannot send command through my pc , while sending the print command it is getting stuck through wifi , so i am using my phone to get the printouts , specially the wireless connectivity is very good , till now i have not faced any major problem , bought this printer last week . The cost of printing is very minimum which is the actual advantage of this printer . After searching on youtube i did not get any detailed video of this printer so i have to figure it out through the owner's mannual which is not so tough to understand . As per iso standards it is mentioned that the black and white cartridge can yield 2600 pages but they have not mentioned in which quality of printing either in draft or normal or  in best . I will prefer everyone to buy this printer , the price of the cartridge is also low when it is compared with other cartridges .By the way i got one hp gaming headphone for free with this printer , which nearly cost around Rs 1350 😀😀 and i trust hp because they try to give their best in each and every product . Using hp products since 2012 , still using my mouse , keyboard and monitor of hpwhich was brought in 2012 and also bought one hp pc but sold it because the processor and motherboard was too old to run new games and softwares , they provide products which are value for money or even more than that . A big fan of hp products 🤗🤗. Thank you hp for providing such amazing products .",print quality good easy use send command pc sending print command getting stuck wifi using phone printouts specially wireless connectivity good till faced major problem bought printer week cost printing minimum actual advantage printer searching youtube did detailed video printer figure owners mannual tough understand iso standards mentioned black white cartridge yield 2600 pages mentioned quality printing draft normal best prefer buy printer price cartridge low compared cartridges way got hp gaming headphone free printer nearly cost rs 1350 😀😀 trust hp try best product using hp products 2012 using mouse keyboard monitor hpwhich brought 2012 bought hp pc sold processor motherboard old run new games softwares provide products value money big fan hp products 🤗🤗 thank hp providing amazing products
R35Y4SPKWPS1XI,"Bought this printer 10 days ago. Setting up this printer to connect to Wifi and then connecting mobiles and laptops to this printer is a nightmare even for a software Engineer like me.Pros :1. Print quality is good.Cons :1. Connecting to Wifi is a trouble.2. The Hp Smart app does not allow you to print unless you register an account with HP. Not just that, every user and device - laptop and mobile has to register and be logged in to print.3. The account gets logged out everyday and have to relogin again.4. Installed HP Smart and drivers on my laptop. It asked me to login 3 times and enter the printer pin 2 times.5. When I logged into another user account on same laptop, I had to go through the same login processes again. Why HP why ????6. HP smart app does not have photo resizing option to fit to A4. So have to send the photo from mobile to desktop, resize to A4 and then send to mobile for printing.My recommendation - Do not buy .",bought printer 10 days ago setting printer connect wifi connecting mobiles laptops printer nightmare software engineer like mepros 1 print quality goodcons 1 connecting wifi trouble2 hp smart app does allow print unless register account hp just user device laptop mobile register logged print3 account gets logged everyday relogin again4 installed hp smart drivers laptop asked login 3 times enter printer pin 2 times5 logged user account laptop login processes hp 6 hp smart app does photo resizing option fit a4 send photo mobile desktop resize a4 send mobile printingmy recommendation buy
R1PCWMHDL2QB6K,Printer is good,printer good
R2PZZDO2DNBFBM,Ok,ok
R3HMIHOVQO1YJY,Best product,best product
R1VIIQT3U62FE2,Very good HP,good hp
R2CFWTSYJ13MA3,It is a good product and easy to installFaster printerbest,good product easy installfaster printerbest
RQ6B392S0LUNS,"The item is sealed with transparent tape, not with amazon tape. The cartridge is not lock. It delivered without amazon parcel or pack.",item sealed transparent tape amazon tape cartridge lock delivered amazon parcel pack
RF6BT3DR4D5R6,Good product,good product
R1QRHN61YAOP45,Nice,nice
R3P6AR160QDXEX,First time it was print dark.,time print dark
R38EVESX0N1TQU,speed print good product,speed print good product
RZKYMUSCO23CI,"using this product is very easy and in other printers, prints from mobile are very slow but it prints fast with mobile also",using product easy printers prints mobile slow prints fast mobile
R2QKAAQQMV2FKM,HP PRINTER 670 Is a good product and also tech support from HP is fine. But there is many discrimination in product or description given on Amazon about product is very wrong1. There is no any BLUETOOTH CONNERIVITY2. PRINT SPEED not more than 10ppm3. If u used duplex printing to print a pdf booklet using LANDSCAPE Orientation print then both side of paper is not printed in same direction.. one side print UPWARD and 2nd side of paper print DOWNWARD.4. PRINTing is very low colour shade.,hp printer 670 good product tech support hp fine discrimination product description given amazon product wrong1 bluetooth connerivity2 print speed 10ppm3 u used duplex printing print pdf booklet using landscape orientation print paper printed direction print upward 2nd paper print downward4 printing low colour shade
R1NUZYIPOEFZ7A,"Installation and connectivity was smooth and guided. The quality somehow doesn't feel like 8k. This doesn't mean its bad but its not excellent for a printer that is the top variant in its series. The HP headset free with it is non adjustable when it comes to headphones. The printer has ink bottles in the packing, so no need to order separately.",installation connectivity smooth guided quality doesnt feel like 8k doesnt mean bad excellent printer variant series hp headset free non adjustable comes headphones printer ink bottles packing need order separately
R33QVHK62SDXO,"Product is ok, overpriced compared to brother with same features. Unless you use the app from mobile or laptop, the printer itself doesn’t intuitive or have enough buttons to help. This could have been improved in a big printer or touch facilities should have been made available.Another thing is the id card feature doesn’t retain actual size which makes it difficult to use in govt offices. This is more a software feature and guess could be improved.Product is easy to install, comes nicely packed. Duplex feature is good. Use of mobile app is extremely easy.",product ok overpriced compared brother features unless use app mobile laptop printer doesn’t intuitive buttons help improved big printer touch facilities availableanother thing id card feature doesn’t retain actual size makes difficult use govt offices software feature guess improvedproduct easy install comes nicely packed duplex feature good use mobile app extremely easy
R1H7FXMD6UBA1K,"Hello, I purchased a HP Smart Tank 670 printer through Amazon, after installation by a trained technician, I am unable to print double sided printing of the document to print. Can please anyone advise how to overcome this issue. I already do the procedures but after first page printing, the feeder is not reversing the second page to print. Is there any alignment problem.  Please suggest how to overcome.  Thanks",hello purchased hp smart tank 670 printer amazon installation trained technician unable print double sided printing document print advise overcome issue procedures page printing feeder reversing second page print alignment problem suggest overcome thanks
R1WRH0BSIDD456,The hp smart tank 670 printer give  best quality printing and also give fast print. But only a small issue is that the paper tray is not smooth opening.,hp smart tank 670 printer best quality printing fast print small issue paper tray smooth opening
R3JH30V9UW26O6,Little expensive but covers every aspect of your printing and cooy needs. So far working well and printing nicely,little expensive covers aspect printing cooy needs far working printing nicely
R3DS1FC2NELE9E,print over wifi problems many times,print wifi problems times
R2IF24URN5RX1P,I expected early delivery but was delayed otherwise all good,expected early delivery delayed good
R1KPR38UZCN04B,"The printer is good, print quality is good, print speed is ok.But info shared on Amazon is false.printer doesn't support legal page printing, I mean you can't feed in legal page in tray",printer good print quality good print speed okbut info shared amazon falseprinter doesnt support legal page printing mean feed legal page tray
R1SNXP5XJXJAWL,अच्छा है किंतु सिंगल फोटो कापी होती है,अच्छा है किंतु सिंगल फोटो कापी होती है
R2ZI8WSIKGOUXM,"Printer:It's meant for regular and perhaps heavy use.The amount of ink provided wouldn't be utilised even in many years with occasional use.It stopped working after about two and half years, perhaps because of low use (ink dried in the line and/or printer head). I would suggest to use the printer head cleaning software option once every few months if you are not using it regularly, to avoid having printer issues due to clogged lines due to dried ink.It doesn't print on both sides of the pages on its own. You have to print one page then feed it again manually if you want to print on both the sides, which is cumbersome.So, consider a printer with feature of duplex printing if you intend to print large no. of pages on regular basis, to avoid wasting paper by leaving one side unused.Photo printing:I tried it only for a few photos. Quality seems okay but not great. But I am no expert on this and I don't have much experience with photo printing at home.Scanner:it's good, no complaint about resolution/performance. However, S/w is not very user friendly.If the document is faded, it's difficult to choose the best mode from many scan modes available.Photocopier:works well - both colour and black & White modes.OnsiteGo Warranty (purchased along with printer)I had taken extended warranty for 2 years from OnsiteGo which repaired it free of any charges.Their service was very smooth and convenient as they picked it and delivered to my home after a day or two.So, it was a quick and convenient service.The only issue I came across with OnsiteGo is that their pick up guy didn't have any Identity card or authorisation letter from the company, so it was difficult to ascertain the authenticity of the service person whlle allowing him to take the printer away. It caused some inconvenience but I handed over the unit after some phone calls and email exchanges with the support team.I would recommend to go for OnsiteGo warranty particularly for items like printers, so that you get door step service in case of need. Overall, it was good experience with them.",printerits meant regular heavy usethe ink provided wouldnt utilised years occasional useit stopped working half years low use ink dried line andor printer head suggest use printer head cleaning software option months using regularly avoid having printer issues clogged lines dried inkit doesnt print sides pages print page feed manually want print sides cumbersomeso consider printer feature duplex printing intend print large pages regular basis avoid wasting paper leaving unusedphoto printingi tried photos quality okay great expert dont experience photo printing homescannerits good complaint resolutionperformance sw user friendlyif document faded difficult choose best mode scan modes availablephotocopierworks colour black white modesonsitego warranty purchased printeri taken extended warranty 2 years onsitego repaired free chargestheir service smooth convenient picked delivered home day twoso quick convenient servicethe issue came onsitego pick guy didnt identity card authorisation letter company difficult ascertain authenticity service person whlle allowing printer away caused inconvenience handed unit phone calls email exchanges support teami recommend onsitego warranty particularly items like printers door step service case need overall good experience
R1TV8O3NYJ0WIS,It produces noise a lot but printing quality is fine. Not that well when comes to printing on glossy papers.,produces noise lot printing quality fine comes printing glossy papers
R2O0FJLW1WSW1C,I was so happy for this purchase. It prints good but when connected with wifi ( after many unsuccessful attempts) it doesn't recognise A4 sheet papers.When i tried with Legal paper it works fine ( printer detects it as A4 )But not recognising A4 as A4.This is 2016 model if I'm not wrong got great reviews but please think about this - even if they sell refurbished goods as new how would we know.Tip of the day: If u want a printer try newer models from your own interested brands.Much better to visit store directly  and buy after checking working condition instead of dealing with purchasing - waiting - unboxing - getting disappointed - again working on return process - waiting for it to be collected.,happy purchase prints good connected wifi unsuccessful attempts doesnt recognise a4 sheet paperswhen tried legal paper works fine printer detects a4 recognising a4 a4this 2016 model im wrong got great reviews think sell refurbished goods new knowtip day u want printer try newer models interested brandsmuch better visit store directly buy checking working condition instead dealing purchasing waiting unboxing getting disappointed working return process waiting collected
RD3S49TJH4VWS,Good product,good product
R1YX2O3I6J10UM,Canon printer is good for taking school and office work.But photos gets smudged after a month. Troubleshooting is very difficult as we have to count the number of blinks of each LED light and search you tube for solutions.User will not have any clue on what's wrong with the printer.,canon printer good taking school office workbut photos gets smudged month troubleshooting difficult count number blinks led light search tube solutionsuser clue whats wrong printer
R3DOT62ZSJ5BZ2,Good,good
R3J66H4N3WOGSF,"High Printing cost , after using 8 month two time service issue found.. within warranty service centre charge 500 rupees for spare parts",high printing cost using 8 month time service issue warranty service centre charge 500 rupees spare parts
R3K2W6JTE77ID7,Wifi connectivity is not so good. Configuration requires a lot of efforts. Print quality is also below average.,wifi connectivity good configuration requires lot efforts print quality average
R1UW14INJBGA7O,मैं कैफ़े चलाता हूं,मैं कैफ़े चलाता हूं
R29ZS7VUQ6TE8V,Over all its a very good product ....using from last couple of month ...no issue yet ....very nice ..u can go for it  .,good product using couple month issue nice u
R1F04U9WLPAGBA,Have been using it for last two weeks. Print quality is good.,using weeks print quality good
R1UKSMA959M9P9,"I think this thermal printer best under 3,000 👍Well packaging 👍Easy to install 👍",think thermal printer best 3000 👍well packaging 👍easy install 👍
RWRD4KGIW5SD6,wast,wast
R234R9MQOH6GK2,Every com thermal printeryah printer bahut hi achcha hai main ise bahut dinon se use kar raha hun meri ek emitra shop haiYah thermal printer aapko USB plus Bluetooth donon variant mein aapko bahut hi Lo price mein Amazon per dekhne Ko mil jaega dostonदोस्तों यह प्रोडक्ट बहुत ही अच्छा है मैं इसे बहुत दिनों से यूज कर रहा हूं मेरी एक ईमित्र शॉप है और यह प्रोडक्ट यूएसबी प्लस ब्लूटूथ दोनों वेरिएंट में अमेज़न पर उपलब्ध हैं और यह बहुत ही लो प्राइस में आपको यहां पर मिल जाएगा दोस्तों आप इसे परचेस कर सकते हैं और बहुत ही अच्छा वर्क करता है दोस्तों और इसमें ज्यादा कॉस्ट अलग से रुपए भी नहीं लगते हैं और इसको स्टेशन करने में भी बहुत ही सरल और आसान है दोस्तों आप बिल्कुल से अपने फोन से या लैपटॉप से आसानी से इसमें प्रिंट निकाल कर पाएंगे दोस्तों बहुत ही अच्छा है आप इसे परचेस कर सकते हैंऔर दोस्तों आपको इस प्रिंटर का अनुभव  रिव्यू मेरा वीडियो देखना हो तो आप मेरे यूट्यूब चैनलKN TOOlZ MITPRIYA EMITRA HELPLINE पर जा सकते हैं मेरे दोस्त है उन दोनों से  पर अलग-अलग वीडियो मैंने डाली है ब्लूटूथ और यूएसबी दोनों अलग-अलग वीडियो मैंने अपने यूट्यूब पर अपलोड की है और आने वाले समय में इन प्रिंटर से जुड़े वीडियो में इस चैनल पर अपलोड कर लूंगा आप वहां जाकर हमारे चैनल को सब्सक्राइब करें और वहां जाकर आप इन वीडियो को आप देख सकते हैं,com thermal printeryah printer bahut hi achcha hai main ise bahut dinon se use kar raha hun meri ek emitra shop haiyah thermal printer aapko usb plus bluetooth donon variant mein aapko bahut hi lo price mein amazon dekhne ko mil jaega dostonदोस्तों यह प्रोडक्ट बहुत ही अच्छा है मैं इसे बहुत दिनों से यूज कर रहा हूं मेरी एक ईमित्र शॉप है और यह प्रोडक्ट यूएसबी प्लस ब्लूटूथ दोनों वेरिएंट में अमेज़न पर उपलब्ध हैं और यह बहुत ही लो प्राइस में आपको यहां पर मिल जाएगा दोस्तों आप इसे परचेस कर सकते हैं और बहुत ही अच्छा वर्क करता है दोस्तों और इसमें ज्यादा कॉस्ट अलग से रुपए भी नहीं लगते हैं और इसको स्टेशन करने में भी बहुत ही सरल और आसान है दोस्तों आप बिल्कुल से अपने फोन से या लैपटॉप से आसानी से इसमें प्रिंट निकाल कर पाएंगे दोस्तों बहुत ही अच्छा है आप इसे परचेस कर सकते हैंऔर दोस्तों आपको इस प्रिंटर का अनुभव रिव्यू मेरा वीडियो देखना हो तो आप मेरे यूट्यूब चैनलkn toolz mitpriya emitra helpline पर जा सकते हैं मेरे दोस्त है उन दोनों से पर अलगअलग वीडियो मैंने डाली है ब्लूटूथ और यूएसबी दोनों अलगअलग वीडियो मैंने अपने यूट्यूब पर अपलोड की है और आने वाले समय में इन प्रिंटर से जुड़े वीडियो में इस चैनल पर अपलोड कर लूंगा आप वहां जाकर हमारे चैनल को सब्सक्राइब करें और वहां जाकर आप इन वीडियो को आप देख सकते हैं
R2ZX4ZD13R8E2G,The Quality of The Product is Superb. Also Provides us a Lifetime Free Billing Software For Software. I Recommend Go For Everycom While Purchasing Thermal Printers.,quality product superb provides lifetime free billing software software recommend everycom purchasing thermal printers
RB6GWGKBN58WP,"My first printer was not working. I had to replace first one. After replacement, it was working fine. And everycomm technical support team were good. They guide everything very nicely.",printer working replace replacement working fine everycomm technical support team good guide nicely
R1N7B5CTBNWDK2,cut function doen't work,cut function doent work
R2QLIO7FMAVWCH,Good customer sapport,good customer sapport
R305SSMKQ6KJQQ,This is good luck,good luck
Review_ID,Review_comment,reviewcomment
Review_ID,Review_comment,reviewcomment
Review_ID,Review_comment,reviewcomment
R1EU2FGEWR4ZT1,"its a nice machine, working good as per my need.",nice machine working good need
R2B4TEDWSRRVVM,Don't buy this printer cartridge size is very small and costs half the price of printer and cannot be refilled.,dont buy printer cartridge size small costs half price printer refilled
R1VS2L3DD3POOZ,its good....as expected.,goodas expected
R3OPC0PL2XPN6B,Working Great...,working great
REZ1L8A5MJD04,Meet My Expectations and all specifications are matching,meet expectations specifications matching
R2VV4AYWHHE1HA,"HP LaserJet Pro MFP M128fn Printer is OK , But its Cartridge 88a is not genuine. when i operate its given error ""Supply Error"" I am not Satisfied With the Seller",hp laserjet pro mfp m128fn printer ok cartridge 88a genuine operate given error supply error satisfied seller
RBDX4240J2DV3,Good buy.,good buy
R1NLLGEXHBP4U9,Wish could give negative stars,wish negative stars
R2YVU8MA98R3G7,"very nice product,same as described",nice productsame described
R1WHPISP6I71I5,very good,good
R3RKE5Y9S9RU0T,Awesome product working very gud...,awesome product working gud
R2JYJZW8ZWZ49I,so good nice,good nice
R2HDTU7UWE5QJD,very suitable for me,suitable
R25TVGAYJR96WZ,Too Good !!!,good
R326SA65Y72Y9B,Value for money,value money
R1DHWUZ9ANZP93,On-Off switch for the printer should have  been there.,onoff switch printer
R1KQ1SF0RTG83E,Very chaep,chaep
RPAAYSLEDTQHA,Facung problem to get it repaired unable to get the spare parts in our town,facung problem repaired unable spare parts town
REEDQCJEBI5V3,Nice product. Easy to use but it takes little time to command.,nice product easy use takes little time command
R19AXUXOTZAAPM,it's good printer,good printer
R2DHUKFRDPJDZP,Its easy to use.,easy use
RTBPBXA5IYWEE,"I am giving this review after using this printer for a month and it's a genuine problem, I am facing.According to Hp support, after your cartridge gets empty, you have to buy a new toner for this printer, as this is a chip oriented printer. & That will cost to you minimum Rs.3000 So that will result in high maintainance cost for a buyer.According to local market experts, they can help you in changing the chip worth rs. 1000 or more but that won't give you the guarantee that it will work properly in your printer or not.So I won't suggest anyone to buy this printer.",giving review using printer month genuine problem facingaccording hp support cartridge gets buy new toner printer chip oriented printer cost minimum rs3000 result high maintainance cost buyeraccording local market experts help changing chip worth rs 1000 wont guarantee work properly printer notso wont suggest buy printer
R1QVDQ5RS3OTRM,Color refilling is problematic one.,color refilling problematic
R2JB5QLK5WXWH8,Halpfull teem fast shipping and good products thanks,halpfull teem fast shipping good products thanks
R1IP32QVA4CLJI,Best for home use and works good in wifi too,best home use works good wifi
RCZYJ9JPE6BB9,"Hassle free printing system. At this cost, I found it to be the best thing. Very compact in size. Initially you might face difficulty in installation. It's better to call hp and get installation support. They do it with remote connection.",hassle free printing cost best thing compact size initially face difficulty installation better hp installation support remote connection
RZOQFNDZYSUUS,"I have a very bad experience after purchasing this HP Laser Printer 108W  model, the reason because once the toner ink gets finished then there is no option for cartridge/toner refill option to this printer model and all together the only option left over is purchasing the new HP toner which will cost you around 3000/-. Ideally the cartridge  refill should not cost more than 200-300 rupees for any other HO Laser printer model.The fact of no refill option was totally hidden when I purchased it through online from Amazon.Even the HP service denied to resolve my issue even though the printer model is in within the warranty period.  Inspite all my concern and documents provided with the Amazon  the issue is yet to resolve.Now with",bad experience purchasing hp laser printer 108w model reason toner ink gets finished option cartridgetoner refill option printer model option left purchasing new hp toner cost 3000 ideally cartridge refill cost 200300 rupees ho laser printer modelthe fact refill option totally hidden purchased online amazoneven hp service denied resolve issue printer model warranty period inspite concern documents provided amazon issue resolvenow
R3QNIY4CZ1ISR3,Overall Product is good.,overall product good
RW2QQ24WSYSZH,Value for money but complex to install on wifi,value money complex install wifi
RD2O741VU8RQD,Amazing product. THANKS to quick and safe delivery from amazon. If you really want to buy this printer go for it. DON'T THINK twice. Packing was perfectly intact and item was well secured...,amazing product thanks quick safe delivery amazon really want buy printer dont think twice packing perfectly intact item secured
R3OY55D93OAQEH,Nice printer,nice printer
R1QTLOG4QV13YJ,good printer,good printer
R2U1CXOQ5W0IIA,I ordered one week back. I received it immediately. Easy to install. Nobody can beat HP in printer segment. Only problem is cartridge is costly.,ordered week received immediately easy install beat hp printer segment problem cartridge costly
R2W0XGJ7S65IW,Printer not working page getting stuck,printer working page getting stuck
R4G6DUH0J4VN0,Printer is very good and the hp provice good customer service it can be easy to repair and all parts are easily available in market . Price of the printer should be down please see the MRP rate before buy it should not be over price .,printer good hp provice good customer service easy repair parts easily available market price printer mrp rate buy price
R2O4TD706F6SE9,,
R213M10J592Z8A,"Amazing Printer, the model is already a hit version and performing as per its appreciation. Full 5 start👍",amazing printer model hit version performing appreciation 5 start👍
R3MPZNOX9SIRT7,The beat product for daily use.,beat product daily use
R17G7PPL2VHUHC,Good Quality and easy-to-use,good quality easytouse
RQID3O46W4RLZ,Very fast printing and easy to use. Print quality is also very good. Now I am waiting to see how many pages get printed from the first toner.It's just that I could not find any app for printing through phone. Can't trust thr third party apps.,fast printing easy use print quality good waiting pages printed tonerits just app printing phone trust thr party apps
R3TY87G0QTRAI6,Good product,good product
R1MZFAG48WR9LM,good printer at this price point. also saves space for small table.,good printer price point saves space small table
R3NPMO2949ERR,"Good Laser printer - almost as good as HP 1020. Printing speed probably slightly slower, but not really noticeable. Printing quality as good as HP 1020. At around Rs 5000 (it is often available at that price, with discount) it's a steal. If you are having a printer at your home, or if you run an office with 10-15 employee, this printer or HP 1020 are the ideal ones to have. There is not much long-term maintenance required.I don't suggest that you buy those all-in-ones, unless you routinely need to scan. If you print a large amount of black-and-white document, this one is the ideal printer. Single-function, laser printers are so much better than multi-function deskjet ones.",good laser printer good hp 1020 printing speed probably slightly slower really noticeable printing quality good hp 1020 rs 5000 available price discount steal having printer home run office 1015 employee printer hp 1020 ideal ones longterm maintenance requiredi dont suggest buy allinones unless routinely need scan print large blackandwhite document ideal printer singlefunction laser printers better multifunction deskjet ones
R384LTXBW7T1XY,The CD provided was broken....we want it to be replaced immediately...,cd provided brokenwe want replaced immediately
R2AHJKJH6OPWZQ,GOOD,good
R1R4VXCAD0EQZS,The printer is very good. The cost of the print is less. The quality of the print is also good. You can choose the quality of the print. Colour print is very good. The wifi connection is very fast the also the scanner is also good. Good buy for home use and also small business as well,printer good cost print quality print good choose quality print colour print good wifi connection fast scanner good good buy home use small business
R2J25PVFESCCCT,The print quality is good for black and white. Not perfect for people who print color photo copy the most.,print quality good black white perfect people print color photo copy
R1G5KPREK3KRWX,Good product,good product
R19Z4M0DRGU2VW,This is very effective and easy to operate. Very helpful for students and for any daily usage at home..,effective easy operate helpful students daily usage home
R1SXMW5740FQ2V,"Very dissapointed with this product, dont touch it.Firstly the model is not listed in the website of HP india.After much searching, found installation software on HP Indonesia !The printer jams easily and it is impossible to print on two sides, as once printed on - the same sheet will 100% Jam.This is faillure model being brought into India.",dissapointed product dont touch itfirstly model listed website hp indiaafter searching installation software hp indonesia printer jams easily impossible print sides printed sheet 100 jamthis faillure model brought india
R4LW3HIZGZXAD,Not connecting using mobile wifi.,connecting using mobile wifi
R2LA53GW49H0ZE,"Though initially i had some issue, but Amazon replaced the product and it works well now. Good printing quality. For home/kids school purpose this is a best option.",initially issue amazon replaced product works good printing quality homekids school purpose best option
R7WF6I4IPT8HI,It feels really cheap product in terms of handling. In terms of features it looks like they are using decade old technology. Setup is not easy for a non technical person.Print quality is good for black but color prints look dull.,feels really cheap product terms handling terms features looks like using decade old technology setup easy non technical personprint quality good black color prints look dull
R29S0SLFEAH205,It is a good printer having all the required functions at optimum rate. Go for it.,good printer having required functions optimum rate
R37IAIYQE919CB,Good for home use,good home use
R1XCWH8O2PD0JT,Not worth the price,worth price
R24VB4ZGXBKWBP,"Day 1 review FYI :)Was super easy to unpack, and set up. Was ready in few minutes. Did a sample print - pretty decent print quality.Five stars especially for the ease of installation",day 1 review fyi super easy unpack set ready minutes did sample print pretty decent print qualityfive stars especially ease installation
R2M8A6AXGZRXGM,It's not the perfect printer. Not worth for the amount I paid ~10k INR. Nothing special for 10k. Can get similar features for less price. I won't recommend it to anyone. Also there is no return policy for this product. Don't waste your money.,perfect printer worth paid 10k inr special 10k similar features price wont recommend return policy product dont waste money
R3ITQNBH5IRBHF,Bought it today installation is very simple. Product is light weight.Print quality is good. Will provide another review in month of use.,bought today installation simple product light weightprint quality good provide review month use
R1QIO9K8L6WKP6,"I ordered this product on 14th Nov they delivered me on 16th Nov afternoon .Because it will print 1300 pages as HP says single cartridge they Reduce the print Quality at that such extent that its print quality is very bad . I give 1 out 5 for print Quality .Scan quality also not good , it was HP 11K product at one time. it does not match this price , which Print and Scan Quality output it was giving on as a new printer .For rest thing I can say it is ok .",ordered product 14th nov delivered 16th nov afternoon print 1300 pages hp says single cartridge reduce print quality extent print quality bad 1 5 print quality scan quality good hp 11k product time does match price print scan quality output giving new printer rest thing say ok
